time bw
1568845379	88.200000
1568846280	90.250000
1568847183	92.300000
1568848080	91.800000
1568848985	92.300000
1568849880	92.300000
1568850780	92.400000
1568851678	92.300000
1568852579	92.400000
1568853490	92.400000
1568854383	92.500000
1568855287	92.500000
1568856178	92.500000
1568857087	92.500000
1568857991	92.100000
1568858879	92.100000
1568859779	92.100000
1568860680	92.100000
1568861590	92.600000
1568862481	92.600000
1568863377	92.300000
1568864278	92.300000
1568865176	92.300000
1568866079	92.300000
1568866977	92.000000
1568867881	92.000000
1568868783	92.000000
1568869679	92.000000
1568870577	92.000000
1568871483	92.400000
1568872376	92.400000
1568873299	92.500000
1568874178	92.500000
1568875978	92.500000
1568876876	92.100000
1568877777	92.100000
1568878676	92.000000
1568879577	92.000000
1568880477	92.000000
1568881377	92.300000
1568882276	92.600000
1568883180	92.600000
1568884079	92.600000
1568884978	92.500000
1568885883	92.500000
1568886783	91.400000
1568887679	91.400000
1568888579	91.700000
1568889476	92.500000
1568890375	91.700000
1568891274	91.700000
1568892179	91.700000
1568893073	91.800000
1568893973	91.800000
1568894875	92.100000
1568895773	92.100000
1568896674	91.800000
1568897573	91.700000
1568899386	91.700000
1568900273	91.700000
1568901172	91.900000
1568902074	92.100000
1568902972	92.100000
1568903879	92.100000
1568904781	92.400000
1568905674	92.100000
1568906581	92.100000
1568907478	92.500000
1568908380	92.500000
1568909272	92.500000
1568910171	92.500000
1568911074	92.200000
1568911973	92.200000
1568912879	92.200000
1568913772	92.200000
1568914677	92.200000
1568915571	92.200000
1568916483	92.200000
1568917376	92.200000
1568918274	92.200000
1568919182	92.200000
1568920071	92.000000
1568920973	92.300000
1568921873	92.300000
1568922770	92.000000
1568923676	92.300000
1568924571	92.300000
1568926369	92.000000
1568927271	92.000000
1568928170	90.900000
1568929071	90.900000
1568929969	90.900000
1568930869	90.900000
1568931769	90.900000
1568932670	91.700000
1568933577	91.700000
1568934475	91.700000
1568935371	92.100000
1568936272	92.200000
1568937168	92.500000
1568938074	92.300000
1568938967	92.300000
1568939868	92.200000
1568941670	92.300000
1568942569	92.100000
1568943471	92.100000
1568944367	92.300000
1568945266	92.300000
1568946167	92.000000
1568947067	92.300000
1568947969	92.000000
1568948876	92.000000
1568949769	92.000000
1568951569	91.000000
1568952468	90.900000
1568953368	90.700000
1568954266	90.700000
1568955171	90.700000
1568956066	90.900000
1568956967	90.900000
1568957866	91.700000
1568959665	90.900000
1568960565	91.700000
1568961465	91.700000
1568962367	91.700000
1568963272	91.900000
1568964167	91.900000
1568965067	91.600000
1568965976	91.200000
1568966867	87.000000
1568967766	87.000000
1568968664	87.000000
1568969567	91.500000
1568970465	91.500000
1568971377	91.700000
1568972265	91.700000
1568973177	91.700000
1568974063	91.700000
1568974965	91.700000
1568975871	91.700000
1568976763	91.700000
1568977664	91.700000
1568978563	91.900000
1568979463	91.900000
1568980364	91.900000
1568981262	92.000000
1568982163	92.000000
1568983078	92.000000
1568983989	92.000000
1568984863	92.000000
1568985763	92.100000
1568986662	92.000000
1568987562	91.300000
1568989362	91.800000
1568990264	91.400000
1568991163	91.400000
1568992062	91.500000
1568992962	91.500000
1568993862	91.500000
1568994773	91.800000
1568995660	91.800000
1568996564	91.800000
1568997460	91.800000
1568998361	91.800000
1568999261	91.800000
1569000161	91.500000
1569001066	91.500000
1569001981	91.500000
1569002863	91.600000
1569003762	91.700000
1569004661	91.700000
1569005560	91.700000
1569006459	91.700000
1569007360	91.500000
1569008260	91.500000
1569009160	91.800000
1569010063	91.700000
1569010959	92.100000
1569011860	92.200000
1569012763	92.200000
1569013660	91.700000
1569014562	92.200000
1569015461	91.800000
1569016361	91.500000
1569017259	91.400000
1569018159	91.800000
1569019057	91.800000
1569019968	91.700000
1569020860	91.700000
1569021761	92.000000
1569022666	92.000000
1569023560	92.000000
1569025358	92.000000
1569026257	92.000000
1569027158	92.200000
1569028060	92.000000
1569028957	92.000000
1569029870	92.000000
1569030756	91.900000
1569031660	91.900000
1569032559	91.900000
1569033458	91.900000
1569034357	91.900000
1569035256	92.000000
1569036156	92.000000
1569037056	92.200000
1569037956	92.100000
1569038866	92.200000
1569039760	92.200000
1569040662	92.500000
1569041558	92.500000
1569042455	92.500000
1569043356	92.300000
1569044255	91.800000
1569045156	91.800000
1569046056	92.100000
1569046957	91.800000
1569047855	92.100000
1569048755	92.100000
1569049656	92.300000
1569050558	92.100000
1569051454	92.100000
1569052355	92.300000
1569053255	91.800000
1569054156	91.800000
1569055053	91.800000
1569055958	91.500000
1569056856	91.500000
1569057759	91.900000
1569058661	91.900000
1569059555	92.300000
1569060452	92.300000
1569061354	92.300000
1569062253	92.200000
1569063155	92.000000
1569064067	92.000000
1569064952	91.400000
1569065854	91.400000
1569066755	91.600000
1569067652	91.600000
1569068553	91.600000
1569069453	91.800000
1569070365	91.900000
1569071265	92.000000
1569072154	91.900000
1569073054	91.900000
1569073953	91.900000
1569074856	92.000000
1569075752	92.100000
1569076659	92.400000
1569077554	92.100000
1569078457	92.100000
1569079351	92.100000
1569080250	92.200000
1569081153	92.200000
1569082054	92.200000
1569082951	92.200000
1569083852	91.900000
1569084752	91.900000
1569085652	91.900000
1569086551	92.000000
1569088351	92.000000
1569089250	92.100000
1569090152	92.200000
1569091050	92.000000
1569091951	92.100000
1569092862	92.200000
1569093750	92.200000
1569094650	92.100000
1569095550	92.200000
1569096450	92.200000
1569097350	91.900000
1569098250	91.600000
1569099150	91.900000
1569100051	91.800000
1569100948	91.900000
1569101849	91.900000
1569102749	92.100000
1569103648	92.100000
1569104560	92.200000
1569105448	92.200000
1569106362	92.300000
1569107250	92.300000
1569108150	92.300000
1569109050	92.300000
1569109949	92.300000
1569111762	92.400000
1569112652	92.400000
1569113555	92.400000
1569114455	92.100000
1569115352	92.100000
1569116253	92.000000
1569117160	92.000000
1569118046	92.000000
1569119846	91.900000
1569120747	91.800000
1569121648	91.600000
1569123445	91.600000
1569124347	91.600000
1569125250	91.800000
1569126146	92.200000
1569127054	92.400000
1569127947	92.200000
1569129758	92.200000
1569130651	92.200000
1569131545	91.500000
1569132446	91.500000
1569133344	91.800000
1569134245	91.800000
1569135144	91.800000
1569136045	91.800000
1569136946	91.900000
1569137844	91.900000
1569138747	91.900000
